regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id9865),0.885).
regressionExample(med_house_val(id9866),0.705).
regressionExample(med_house_val(id9867),0.69).
regressionExample(med_house_val(id9868),0.872).
regressionExample(med_house_val(id9869),0.8).
regressionExample(med_house_val(id9870),1.015).
regressionExample(med_house_val(id9871),0.447).
regressionExample(med_house_val(id9872),0.55).
regressionExample(med_house_val(id9873),1.861).
regressionExample(med_house_val(id9874),0.683).
regressionExample(med_house_val(id9875),1.128).
regressionExample(med_house_val(id9876),0.777).
regressionExample(med_house_val(id9877),0.785).
regressionExample(med_house_val(id9878),4.417).
regressionExample(med_house_val(id9879),4.085).
regressionExample(med_house_val(id9880),4.596).
regressionExample(med_house_val(id9881),5.00001).
regressionExample(med_house_val(id9882),4.116).
regressionExample(med_house_val(id9883),5.00001).
regressionExample(med_house_val(id9884),3.542).
regressionExample(med_house_val(id9885),2.49).
regressionExample(med_house_val(id9886),2.74).
regressionExample(med_house_val(id9887),2.847).
regressionExample(med_house_val(id9888),2.896).
regressionExample(med_house_val(id9889),2.455).
regressionExample(med_house_val(id9890),1.375).
regressionExample(med_house_val(id9891),2.25).
regressionExample(med_house_val(id9892),2.438).
regressionExample(med_house_val(id9893),2.615).
regressionExample(med_house_val(id9894),2.4).
regressionExample(med_house_val(id9895),1.991).
regressionExample(med_house_val(id9896),2.0).
regressionExample(med_house_val(id9897),3.022).
regressionExample(med_house_val(id9898),2.148).
regressionExample(med_house_val(id9899),1.798).
regressionExample(med_house_val(id9900),1.75).
regressionExample(med_house_val(id9901),1.987).
regressionExample(med_house_val(id9902),2.042).
regressionExample(med_house_val(id9903),1.714).
regressionExample(med_house_val(id9904),2.636).
regressionExample(med_house_val(id9905),2.117).
regressionExample(med_house_val(id9906),1.594).
regressionExample(med_house_val(id9907),1.727).
regressionExample(med_house_val(id9908),1.781).
regressionExample(med_house_val(id9909),1.181).
regressionExample(med_house_val(id9910),1.333).
regressionExample(med_house_val(id9911),1.292).
regressionExample(med_house_val(id9912),1.5).
regressionExample(med_house_val(id9913),1.625).
regressionExample(med_house_val(id9914),1.313).
regressionExample(med_house_val(id9915),1.641).
regressionExample(med_house_val(id9916),1.464).
regressionExample(med_house_val(id9917),1.455).
regressionExample(med_house_val(id9918),1.6).
regressionExample(med_house_val(id9919),1.717).
regressionExample(med_house_val(id9920),1.625).
regressionExample(med_house_val(id9921),1.544).
regressionExample(med_house_val(id9922),1.429).
regressionExample(med_house_val(id9923),1.4).
regressionExample(med_house_val(id9924),1.271).
regressionExample(med_house_val(id9925),1.423).
regressionExample(med_house_val(id9926),1.125).
regressionExample(med_house_val(id9927),1.5).
regressionExample(med_house_val(id9928),1.35).
regressionExample(med_house_val(id9929),1.306).
regressionExample(med_house_val(id9930),1.688).
regressionExample(med_house_val(id9931),1.853).
regressionExample(med_house_val(id9932),1.741).
regressionExample(med_house_val(id9933),1.183).
regressionExample(med_house_val(id9934),1.552).
regressionExample(med_house_val(id9935),1.634).
regressionExample(med_house_val(id9936),1.576).
regressionExample(med_house_val(id9937),1.067).
regressionExample(med_house_val(id9938),1.192).
regressionExample(med_house_val(id9939),1.146).
regressionExample(med_house_val(id9940),1.3).
regressionExample(med_house_val(id9941),1.161).
regressionExample(med_house_val(id9942),1.39).
regressionExample(med_house_val(id9943),1.278).
regressionExample(med_house_val(id9944),1.236).
regressionExample(med_house_val(id9945),1.142).
regressionExample(med_house_val(id9946),1.281).
regressionExample(med_house_val(id9947),1.188).
regressionExample(med_house_val(id9948),1.475).
regressionExample(med_house_val(id9949),1.5).
regressionExample(med_house_val(id9950),1.205).
regressionExample(med_house_val(id9951),1.903).
regressionExample(med_house_val(id9952),1.67).
regressionExample(med_house_val(id9953),1.75).
regressionExample(med_house_val(id9954),1.922).
regressionExample(med_house_val(id9955),3.314).
regressionExample(med_house_val(id9956),3.0).
regressionExample(med_house_val(id9957),2.816).
regressionExample(med_house_val(id9958),2.708).
regressionExample(med_house_val(id9959),2.165).
regressionExample(med_house_val(id9960),2.031).
regressionExample(med_house_val(id9961),2.23).
regressionExample(med_house_val(id9962),2.044).
regressionExample(med_house_val(id9963),1.396).
regressionExample(med_house_val(id9964),1.227).
regressionExample(med_house_val(id9965),1.263).
regressionExample(med_house_val(id9966),1.144).
regressionExample(med_house_val(id9967),0.964).
regressionExample(med_house_val(id9968),0.913).
regressionExample(med_house_val(id9969),1.0).
regressionExample(med_house_val(id9970),1.0).
regressionExample(med_house_val(id9971),1.031).
regressionExample(med_house_val(id9972),1.4).
regressionExample(med_house_val(id9973),1.225).
regressionExample(med_house_val(id9974),1.518).
regressionExample(med_house_val(id9975),1.034).
regressionExample(med_house_val(id9976),0.948).
regressionExample(med_house_val(id9977),0.992).
regressionExample(med_house_val(id9978),0.924).
regressionExample(med_house_val(id9979),0.852).
regressionExample(med_house_val(id9980),0.906).
regressionExample(med_house_val(id9981),1.011).
regressionExample(med_house_val(id9982),1.021).
regressionExample(med_house_val(id9983),1.018).
regressionExample(med_house_val(id9984),0.934).
regressionExample(med_house_val(id9985),0.987).
regressionExample(med_house_val(id9986),0.903).
regressionExample(med_house_val(id9987),1.231).
regressionExample(med_house_val(id9988),0.973).
regressionExample(med_house_val(id9989),1.029).
regressionExample(med_house_val(id9990),1.267).
regressionExample(med_house_val(id9991),1.326).
regressionExample(med_house_val(id9992),0.844).
regressionExample(med_house_val(id9993),0.932).
regressionExample(med_house_val(id9994),1.0).
regressionExample(med_house_val(id9995),0.941).
regressionExample(med_house_val(id9996),0.898).
regressionExample(med_house_val(id9997),1.0).
regressionExample(med_house_val(id9998),1.281).
regressionExample(med_house_val(id9999),0.953).
regressionExample(med_house_val(id10000),0.95).
regressionExample(med_house_val(id10001),1.05).
regressionExample(med_house_val(id10002),0.955).
regressionExample(med_house_val(id10003),1.188).
regressionExample(med_house_val(id10004),1.25).
regressionExample(med_house_val(id10005),1.381).
regressionExample(med_house_val(id10006),1.542).
regressionExample(med_house_val(id10007),1.447).
regressionExample(med_house_val(id10008),1.191).
regressionExample(med_house_val(id10009),1.292).
regressionExample(med_house_val(id10010),1.153).
regressionExample(med_house_val(id10011),1.169).
regressionExample(med_house_val(id10012),1.207).
regressionExample(med_house_val(id10013),1.183).
regressionExample(med_house_val(id10014),1.247).
regressionExample(med_house_val(id10015),1.177).
regressionExample(med_house_val(id10016),1.101).
regressionExample(med_house_val(id10017),1.265).
regressionExample(med_house_val(id10018),1.22).
regressionExample(med_house_val(id10019),1.139).
regressionExample(med_house_val(id10020),1.351).
regressionExample(med_house_val(id10021),1.225).
regressionExample(med_house_val(id10022),1.113).
regressionExample(med_house_val(id10023),1.542).
regressionExample(med_house_val(id10024),2.188).
regressionExample(med_house_val(id10025),2.915).
regressionExample(med_house_val(id10026),2.192).
regressionExample(med_house_val(id10027),1.855).
regressionExample(med_house_val(id10028),1.84).
regressionExample(med_house_val(id10029),1.766).
regressionExample(med_house_val(id10030),1.841).
regressionExample(med_house_val(id10031),1.554).
regressionExample(med_house_val(id10032),1.591).
regressionExample(med_house_val(id10033),1.403).
regressionExample(med_house_val(id10034),1.438).
regressionExample(med_house_val(id10035),1.477).
regressionExample(med_house_val(id10036),1.618).
regressionExample(med_house_val(id10037),1.618).
regressionExample(med_house_val(id10038),1.676).
regressionExample(med_house_val(id10039),1.668).
regressionExample(med_house_val(id10040),1.583).
regressionExample(med_house_val(id10041),1.568).
regressionExample(med_house_val(id10042),1.505).
regressionExample(med_house_val(id10043),1.596).
regressionExample(med_house_val(id10044),1.557).
regressionExample(med_house_val(id10045),1.568).
regressionExample(med_house_val(id10046),1.398).
regressionExample(med_house_val(id10047),1.259).
regressionExample(med_house_val(id10048),1.373).
regressionExample(med_house_val(id10049),1.418).
regressionExample(med_house_val(id10050),1.019).
regressionExample(med_house_val(id10051),1.091).
regressionExample(med_house_val(id10052),1.267).
regressionExample(med_house_val(id10053),1.169).
regressionExample(med_house_val(id10054),1.17).
regressionExample(med_house_val(id10055),1.043).
regressionExample(med_house_val(id10056),0.896).
regressionExample(med_house_val(id10057),1.006).
regressionExample(med_house_val(id10058),0.989).
regressionExample(med_house_val(id10059),0.97).
regressionExample(med_house_val(id10060),1.257).
regressionExample(med_house_val(id10061),1.452).
regressionExample(med_house_val(id10062),0.862).
regressionExample(med_house_val(id10063),1.234).
regressionExample(med_house_val(id10064),1.43).
regressionExample(med_house_val(id10065),1.35).
regressionExample(med_house_val(id10066),1.414).
regressionExample(med_house_val(id10067),1.098).
regressionExample(med_house_val(id10068),1.192).
regressionExample(med_house_val(id10069),1.03).
regressionExample(med_house_val(id10070),0.996).
regressionExample(med_house_val(id10071),1.218).
regressionExample(med_house_val(id10072),1.254).
regressionExample(med_house_val(id10073),1.33).
regressionExample(med_house_val(id10074),1.185).
regressionExample(med_house_val(id10075),1.208).
regressionExample(med_house_val(id10076),1.655).
regressionExample(med_house_val(id10077),1.577).
regressionExample(med_house_val(id10078),1.549).
regressionExample(med_house_val(id10079),1.589).
regressionExample(med_house_val(id10080),1.099).
regressionExample(med_house_val(id10081),1.158).
regressionExample(med_house_val(id10082),1.569).
regressionExample(med_house_val(id10083),1.422).
regressionExample(med_house_val(id10084),1.258).
regressionExample(med_house_val(id10085),1.25).
regressionExample(med_house_val(id10086),1.443).
regressionExample(med_house_val(id10087),1.135).
regressionExample(med_house_val(id10088),1.25).
regressionExample(med_house_val(id10089),1.298).
regressionExample(med_house_val(id10090),1.378).
regressionExample(med_house_val(id10091),1.504).
regressionExample(med_house_val(id10092),1.538).
regressionExample(med_house_val(id10093),2.346).
regressionExample(med_house_val(id10094),1.334).
regressionExample(med_house_val(id10095),3.039).
regressionExample(med_house_val(id10096),2.666).
regressionExample(med_house_val(id10097),2.674).
regressionExample(med_house_val(id10098),1.438).
regressionExample(med_house_val(id10099),1.651).
regressionExample(med_house_val(id10100),0.893).
regressionExample(med_house_val(id10101),1.527).
regressionExample(med_house_val(id10102),1.375).
regressionExample(med_house_val(id10103),1.589).
regressionExample(med_house_val(id10104),1.25).
regressionExample(med_house_val(id10105),1.15).
regressionExample(med_house_val(id10106),1.322).
regressionExample(med_house_val(id10107),1.35).
regressionExample(med_house_val(id10108),1.794).
regressionExample(med_house_val(id10109),1.561).
regressionExample(med_house_val(id10110),1.755).
regressionExample(med_house_val(id10111),1.063).
regressionExample(med_house_val(id10112),0.842).
regressionExample(med_house_val(id10113),0.942).
regressionExample(med_house_val(id10114),1.08).
regressionExample(med_house_val(id10115),1.083).
regressionExample(med_house_val(id10116),0.831).
regressionExample(med_house_val(id10117),0.956).
regressionExample(med_house_val(id10118),0.863).
regressionExample(med_house_val(id10119),0.926).
regressionExample(med_house_val(id10120),1.241).
regressionExample(med_house_val(id10121),1.372).
regressionExample(med_house_val(id10122),1.025).
regressionExample(med_house_val(id10123),1.118).
regressionExample(med_house_val(id10124),1.203).
regressionExample(med_house_val(id10125),0.968).
regressionExample(med_house_val(id10126),0.869).
regressionExample(med_house_val(id10127),0.879).
regressionExample(med_house_val(id10128),0.886).
regressionExample(med_house_val(id10129),0.859).
regressionExample(med_house_val(id10130),0.794).
regressionExample(med_house_val(id10131),0.833).
regressionExample(med_house_val(id10132),0.864).
regressionExample(med_house_val(id10133),0.905).
regressionExample(med_house_val(id10134),0.841).
regressionExample(med_house_val(id10135),0.832).
regressionExample(med_house_val(id10136),0.872).
regressionExample(med_house_val(id10137),0.98).
regressionExample(med_house_val(id10138),0.934).
regressionExample(med_house_val(id10139),0.918).
regressionExample(med_house_val(id10140),0.863).
regressionExample(med_house_val(id10141),0.865).
regressionExample(med_house_val(id10142),0.938).
regressionExample(med_house_val(id10143),0.885).
regressionExample(med_house_val(id10144),0.657).
regressionExample(med_house_val(id10145),0.781).
regressionExample(med_house_val(id10146),0.901).
regressionExample(med_house_val(id10147),0.756).
regressionExample(med_house_val(id10148),0.789).
regressionExample(med_house_val(id10149),0.802).
regressionExample(med_house_val(id10150),0.702).
regressionExample(med_house_val(id10151),0.785).
regressionExample(med_house_val(id10152),0.827).
regressionExample(med_house_val(id10153),0.875).
regressionExample(med_house_val(id10154),0.833).
regressionExample(med_house_val(id10155),1.203).
regressionExample(med_house_val(id10156),1.113).
regressionExample(med_house_val(id10157),1.375).
regressionExample(med_house_val(id10158),1.179).
regressionExample(med_house_val(id10159),1.591).
regressionExample(med_house_val(id10160),1.688).
regressionExample(med_house_val(id10161),1.754).
regressionExample(med_house_val(id10162),1.701).
regressionExample(med_house_val(id10163),2.409).
regressionExample(med_house_val(id10164),2.131).
regressionExample(med_house_val(id10165),2.032).
regressionExample(med_house_val(id10166),1.45).
regressionExample(med_house_val(id10167),1.406).
regressionExample(med_house_val(id10168),1.991).
regressionExample(med_house_val(id10169),2.211).
regressionExample(med_house_val(id10170),1.391).
regressionExample(med_house_val(id10171),1.266).
regressionExample(med_house_val(id10172),1.394).
regressionExample(med_house_val(id10173),1.031).
regressionExample(med_house_val(id10174),1.688).
regressionExample(med_house_val(id10175),1.563).
regressionExample(med_house_val(id10176),1.604).
regressionExample(med_house_val(id10177),1.063).
regressionExample(med_house_val(id10178),1.0).
regressionExample(med_house_val(id10179),0.875).
regressionExample(med_house_val(id10180),0.911).
regressionExample(med_house_val(id10181),0.815).
regressionExample(med_house_val(id10182),0.813).
regressionExample(med_house_val(id10183),0.72).
regressionExample(med_house_val(id10184),0.829).
regressionExample(med_house_val(id10185),0.773).
regressionExample(med_house_val(id10186),0.788).
regressionExample(med_house_val(id10187),0.87).
regressionExample(med_house_val(id10188),0.925).
regressionExample(med_house_val(id10189),0.827).
regressionExample(med_house_val(id10190),0.865).
regressionExample(med_house_val(id10191),0.894).
regressionExample(med_house_val(id10192),0.9).
regressionExample(med_house_val(id10193),1.625).
regressionExample(med_house_val(id10194),0.875).
regressionExample(med_house_val(id10195),0.863).
regressionExample(med_house_val(id10196),1.375).
regressionExample(med_house_val(id10197),1.375).
regressionExample(med_house_val(id10198),1.625).
regressionExample(med_house_val(id10199),0.225).
regressionExample(med_house_val(id10200),3.25).
regressionExample(med_house_val(id10201),2.05).
regressionExample(med_house_val(id10202),1.875).
regressionExample(med_house_val(id10203),1.375).
regressionExample(med_house_val(id10204),2.5).
regressionExample(med_house_val(id10205),1.625).
regressionExample(med_house_val(id10206),2.0).
regressionExample(med_house_val(id10207),2.25).
regressionExample(med_house_val(id10208),1.167).
regressionExample(med_house_val(id10209),2.625).
regressionExample(med_house_val(id10210),1.125).
regressionExample(med_house_val(id10211),1.958).
regressionExample(med_house_val(id10212),2.15).
regressionExample(med_house_val(id10213),4.188).
regressionExample(med_house_val(id10214),4.667).
regressionExample(med_house_val(id10215),3.615).
regressionExample(med_house_val(id10216),2.894).
regressionExample(med_house_val(id10217),1.125).
regressionExample(med_house_val(id10218),2.55).
regressionExample(med_house_val(id10219),2.583).
regressionExample(med_house_val(id10220),1.917).
regressionExample(med_house_val(id10221),1.625).
regressionExample(med_house_val(id10222),3.0).
regressionExample(med_house_val(id10223),0.875).
regressionExample(med_house_val(id10224),2.621).
regressionExample(med_house_val(id10225),2.25).
regressionExample(med_house_val(id10226),1.25).
regressionExample(med_house_val(id10227),1.018).
regressionExample(med_house_val(id10228),1.62).
regressionExample(med_house_val(id10229),1.598).
regressionExample(med_house_val(id10230),3.345).
regressionExample(med_house_val(id10231),3.457).
regressionExample(med_house_val(id10232),3.452).
regressionExample(med_house_val(id10233),2.875).
regressionExample(med_house_val(id10234),2.91).
regressionExample(med_house_val(id10235),2.914).
regressionExample(med_house_val(id10236),2.402).
regressionExample(med_house_val(id10237),2.697).
regressionExample(med_house_val(id10238),2.442).
regressionExample(med_house_val(id10239),2.638).
regressionExample(med_house_val(id10240),2.977).
regressionExample(med_house_val(id10241),3.883).
regressionExample(med_house_val(id10242),4.414).
regressionExample(med_house_val(id10243),5.00001).
regressionExample(med_house_val(id10244),5.00001).
regressionExample(med_house_val(id10245),4.667).
regressionExample(med_house_val(id10246),3.964).
regressionExample(med_house_val(id10247),3.836).
regressionExample(med_house_val(id10248),3.458).
regressionExample(med_house_val(id10249),4.964).
regressionExample(med_house_val(id10250),4.0).
regressionExample(med_house_val(id10251),3.586).
regressionExample(med_house_val(id10252),2.477).
regressionExample(med_house_val(id10253),2.882).
regressionExample(med_house_val(id10254),2.868).
regressionExample(med_house_val(id10255),2.571).
regressionExample(med_house_val(id10256),2.986).
regressionExample(med_house_val(id10257),3.218).
regressionExample(med_house_val(id10258),3.674).
regressionExample(med_house_val(id10259),1.375).
regressionExample(med_house_val(id10260),1.65).
regressionExample(med_house_val(id10261),1.792).
regressionExample(med_house_val(id10262),1.698).
regressionExample(med_house_val(id10263),2.382).
regressionExample(med_house_val(id10264),2.849).
regressionExample(med_house_val(id10265),2.527).
regressionExample(med_house_val(id10266),2.206).
regressionExample(med_house_val(id10267),2.26).
regressionExample(med_house_val(id10268),2.482).
regressionExample(med_house_val(id10269),2.083).
regressionExample(med_house_val(id10270),2.058).
regressionExample(med_house_val(id10271),2.313).
regressionExample(med_house_val(id10272),2.167).
regressionExample(med_house_val(id10273),2.667).
regressionExample(med_house_val(id10274),3.404).
regressionExample(med_house_val(id10275),3.286).
regressionExample(med_house_val(id10276),2.917).
regressionExample(med_house_val(id10277),3.5).
regressionExample(med_house_val(id10278),5.0).
regressionExample(med_house_val(id10279),3.625).
regressionExample(med_house_val(id10280),3.853).
regressionExample(med_house_val(id10281),4.526).
regressionExample(med_house_val(id10282),1.75).
regressionExample(med_house_val(id10283),2.38).
regressionExample(med_house_val(id10284),2.667).
regressionExample(med_house_val(id10285),3.565).
regressionExample(med_house_val(id10286),3.422).
regressionExample(med_house_val(id10287),2.417).
regressionExample(med_house_val(id10288),2.75).
regressionExample(med_house_val(id10289),2.458).
regressionExample(med_house_val(id10290),2.125).
regressionExample(med_house_val(id10291),1.938).
regressionExample(med_house_val(id10292),1.375).
regressionExample(med_house_val(id10293),1.833).
regressionExample(med_house_val(id10294),1.906).
regressionExample(med_house_val(id10295),2.444).
regressionExample(med_house_val(id10296),2.7).
regressionExample(med_house_val(id10297),3.625).
regressionExample(med_house_val(id10298),2.706).
regressionExample(med_house_val(id10299),2.583).
regressionExample(med_house_val(id10300),2.531).
regressionExample(med_house_val(id10301),2.125).
regressionExample(med_house_val(id10302),2.75).
regressionExample(med_house_val(id10303),3.171).
regressionExample(med_house_val(id10304),1.938).
regressionExample(med_house_val(id10305),2.294).
regressionExample(med_house_val(id10306),2.161).
regressionExample(med_house_val(id10307),2.417).
regressionExample(med_house_val(id10308),2.348).
regressionExample(med_house_val(id10309),1.875).
regressionExample(med_house_val(id10310),1.125).
regressionExample(med_house_val(id10311),2.1).
regressionExample(med_house_val(id10312),2.763).
regressionExample(med_house_val(id10313),2.382).
regressionExample(med_house_val(id10314),3.074).
regressionExample(med_house_val(id10315),2.75).
regressionExample(med_house_val(id10316),2.955).
regressionExample(med_house_val(id10317),2.278).
regressionExample(med_house_val(id10318),2.906).
regressionExample(med_house_val(id10319),3.265).
regressionExample(med_house_val(id10320),5.00001).
regressionExample(med_house_val(id10321),4.5).
regressionExample(med_house_val(id10322),3.324).
regressionExample(med_house_val(id10323),3.944).
regressionExample(med_house_val(id10324),3.119).
regressionExample(med_house_val(id10325),3.76).
regressionExample(med_house_val(id10326),3.603).
regressionExample(med_house_val(id10327),4.1).
regressionExample(med_house_val(id10328),5.0).
regressionExample(med_house_val(id10329),5.00001).
regressionExample(med_house_val(id10330),5.00001).
regressionExample(med_house_val(id10331),4.052).
regressionExample(med_house_val(id10332),5.00001).
regressionExample(med_house_val(id10333),4.889).
regressionExample(med_house_val(id10334),3.813).
regressionExample(med_house_val(id10335),4.75).
regressionExample(med_house_val(id10336),5.00001).
regressionExample(med_house_val(id10337),4.222).
regressionExample(med_house_val(id10338),4.063).
regressionExample(med_house_val(id10339),3.923).
regressionExample(med_house_val(id10340),5.00001).
regressionExample(med_house_val(id10341),5.00001).
regressionExample(med_house_val(id10342),5.00001).
regressionExample(med_house_val(id10343),5.00001).
regressionExample(med_house_val(id10344),2.05).
regressionExample(med_house_val(id10345),2.744).
regressionExample(med_house_val(id10346),3.636).
regressionExample(med_house_val(id10347),3.167).
regressionExample(med_house_val(id10348),3.26).
regressionExample(med_house_val(id10349),2.607).
regressionExample(med_house_val(id10350),2.778).
regressionExample(med_house_val(id10351),2.775).
regressionExample(med_house_val(id10352),4.457).
regressionExample(med_house_val(id10353),4.74).
regressionExample(med_house_val(id10354),5.00001).
regressionExample(med_house_val(id10355),5.00001).
regressionExample(med_house_val(id10356),5.00001).
regressionExample(med_house_val(id10357),5.00001).
regressionExample(med_house_val(id10358),5.00001).
regressionExample(med_house_val(id10359),5.00001).
regressionExample(med_house_val(id10360),5.00001).
regressionExample(med_house_val(id10361),5.00001).
regressionExample(med_house_val(id10362),5.00001).
regressionExample(med_house_val(id10363),3.885).
regressionExample(med_house_val(id10364),5.00001).
regressionExample(med_house_val(id10365),2.724).
regressionExample(med_house_val(id10366),2.674).
regressionExample(med_house_val(id10367),2.953).
regressionExample(med_house_val(id10368),2.135).
regressionExample(med_house_val(id10369),4.175).
regressionExample(med_house_val(id10370),2.042).
regressionExample(med_house_val(id10371),1.883).
regressionExample(med_house_val(id10372),1.801).
regressionExample(med_house_val(id10373),2.098).
regressionExample(med_house_val(id10374),1.0).
regressionExample(med_house_val(id10375),1.968).
regressionExample(med_house_val(id10376),1.486).
regressionExample(med_house_val(id10377),1.71).
regressionExample(med_house_val(id10378),2.808).
regressionExample(med_house_val(id10379),1.766).
regressionExample(med_house_val(id10380),1.561).
regressionExample(med_house_val(id10381),2.67).
regressionExample(med_house_val(id10382),2.544).
regressionExample(med_house_val(id10383),1.693).
regressionExample(med_house_val(id10384),1.748).
regressionExample(med_house_val(id10385),2.146).
regressionExample(med_house_val(id10386),1.832).
regressionExample(med_house_val(id10387),1.761).
regressionExample(med_house_val(id10388),1.891).
regressionExample(med_house_val(id10389),1.146).
regressionExample(med_house_val(id10390),1.963).
regressionExample(med_house_val(id10391),1.512).
regressionExample(med_house_val(id10392),1.547).
regressionExample(med_house_val(id10393),1.603).
regressionExample(med_house_val(id10394),1.621).
regressionExample(med_house_val(id10395),1.752).
regressionExample(med_house_val(id10396),0.925).
regressionExample(med_house_val(id10397),1.382).
regressionExample(med_house_val(id10398),1.696).
regressionExample(med_house_val(id10399),1.634).
regressionExample(med_house_val(id10400),1.063).
regressionExample(med_house_val(id10401),1.325).
regressionExample(med_house_val(id10402),1.847).
regressionExample(med_house_val(id10403),1.911).
regressionExample(med_house_val(id10404),1.923).
regressionExample(med_house_val(id10405),1.804).
regressionExample(med_house_val(id10406),1.955).
regressionExample(med_house_val(id10407),1.712).
regressionExample(med_house_val(id10408),1.667).
regressionExample(med_house_val(id10409),1.711).
regressionExample(med_house_val(id10410),2.189).
regressionExample(med_house_val(id10411),1.853).
regressionExample(med_house_val(id10412),1.744).
regressionExample(med_house_val(id10413),1.683).
regressionExample(med_house_val(id10414),1.829).
regressionExample(med_house_val(id10415),1.683).
regressionExample(med_house_val(id10416),2.107).
regressionExample(med_house_val(id10417),4.062).
regressionExample(med_house_val(id10418),5.00001).
regressionExample(med_house_val(id10419),5.00001).
regressionExample(med_house_val(id10420),4.259).
regressionExample(med_house_val(id10421),3.705).
regressionExample(med_house_val(id10422),3.293).
regressionExample(med_house_val(id10423),2.944).
regressionExample(med_house_val(id10424),2.719).
regressionExample(med_house_val(id10425),2.495).
regressionExample(med_house_val(id10426),2.609).
regressionExample(med_house_val(id10427),2.415).
regressionExample(med_house_val(id10428),2.402).
regressionExample(med_house_val(id10429),3.37).
regressionExample(med_house_val(id10430),4.676).
regressionExample(med_house_val(id10431),3.225).
regressionExample(med_house_val(id10432),1.769).
regressionExample(med_house_val(id10433),1.902).
regressionExample(med_house_val(id10434),2.373).
regressionExample(med_house_val(id10435),2.004).
regressionExample(med_house_val(id10436),1.839).
regressionExample(med_house_val(id10437),1.877).
regressionExample(med_house_val(id10438),1.814).
regressionExample(med_house_val(id10439),1.821).
regressionExample(med_house_val(id10440),1.76).
regressionExample(med_house_val(id10441),1.66).
regressionExample(med_house_val(id10442),1.996).
regressionExample(med_house_val(id10443),1.625).
regressionExample(med_house_val(id10444),1.848).
regressionExample(med_house_val(id10445),2.12).
regressionExample(med_house_val(id10446),2.838).
regressionExample(med_house_val(id10447),3.031).
regressionExample(med_house_val(id10448),3.625).
regressionExample(med_house_val(id10449),1.614).
regressionExample(med_house_val(id10450),1.716).
regressionExample(med_house_val(id10451),1.723).
regressionExample(med_house_val(id10452),2.082).
regressionExample(med_house_val(id10453),2.04).
regressionExample(med_house_val(id10454),1.929).
regressionExample(med_house_val(id10455),1.759).
regressionExample(med_house_val(id10456),1.651).
regressionExample(med_house_val(id10457),1.678).
regressionExample(med_house_val(id10458),1.971).
regressionExample(med_house_val(id10459),1.72).
regressionExample(med_house_val(id10460),1.841).
regressionExample(med_house_val(id10461),1.698).
regressionExample(med_house_val(id10462),1.733).
regressionExample(med_house_val(id10463),2.125).
regressionExample(med_house_val(id10464),1.981).
regressionExample(med_house_val(id10465),1.976).
regressionExample(med_house_val(id10466),1.828).
regressionExample(med_house_val(id10467),1.62).
regressionExample(med_house_val(id10468),1.88).
regressionExample(med_house_val(id10469),1.841).
regressionExample(med_house_val(id10470),1.857).
regressionExample(med_house_val(id10471),1.795).
regressionExample(med_house_val(id10472),1.875).
regressionExample(med_house_val(id10473),1.59).
regressionExample(med_house_val(id10474),1.724).
regressionExample(med_house_val(id10475),1.597).
regressionExample(med_house_val(id10476),1.778).
regressionExample(med_house_val(id10477),1.763).
regressionExample(med_house_val(id10478),1.787).
regressionExample(med_house_val(id10479),1.775).
regressionExample(med_house_val(id10480),1.623).
regressionExample(med_house_val(id10481),2.04).
regressionExample(med_house_val(id10482),2.07).
regressionExample(med_house_val(id10483),2.171).
regressionExample(med_house_val(id10484),1.985).
regressionExample(med_house_val(id10485),1.404).
regressionExample(med_house_val(id10486),1.236).
regressionExample(med_house_val(id10487),1.333).
regressionExample(med_house_val(id10488),1.875).
regressionExample(med_house_val(id10489),1.576).
regressionExample(med_house_val(id10490),0.875).
regressionExample(med_house_val(id10491),1.463).
regressionExample(med_house_val(id10492),1.786).
regressionExample(med_house_val(id10493),1.543).
regressionExample(med_house_val(id10494),1.641).
regressionExample(med_house_val(id10495),1.65).
regressionExample(med_house_val(id10496),1.452).
regressionExample(med_house_val(id10497),1.668).
regressionExample(med_house_val(id10498),1.648).
regressionExample(med_house_val(id10499),0.875).
regressionExample(med_house_val(id10500),1.589).
regressionExample(med_house_val(id10501),0.675).
regressionExample(med_house_val(id10502),2.1).
regressionExample(med_house_val(id10503),2.006).
regressionExample(med_house_val(id10504),3.021).
regressionExample(med_house_val(id10505),2.0).
regressionExample(med_house_val(id10506),3.0).
regressionExample(med_house_val(id10507),2.941).
regressionExample(med_house_val(id10508),2.896).
regressionExample(med_house_val(id10509),1.663).
regressionExample(med_house_val(id10510),1.684).
regressionExample(med_house_val(id10511),2.351).
regressionExample(med_house_val(id10512),2.384).
regressionExample(med_house_val(id10513),2.76).
regressionExample(med_house_val(id10514),2.556).
regressionExample(med_house_val(id10515),1.922).
regressionExample(med_house_val(id10516),2.52).
regressionExample(med_house_val(id10517),2.416).
regressionExample(med_house_val(id10518),2.38).
regressionExample(med_house_val(id10519),1.51).
regressionExample(med_house_val(id10520),1.438).
regressionExample(med_house_val(id10521),1.406).
regressionExample(med_house_val(id10522),1.375).
regressionExample(med_house_val(id10523),1.969).
regressionExample(med_house_val(id10524),1.783).
regressionExample(med_house_val(id10525),1.667).
regressionExample(med_house_val(id10526),1.569).
regressionExample(med_house_val(id10527),1.798).
regressionExample(med_house_val(id10528),1.696).
